pers_id;polca_id;id_nl_pdc_num;id_nl_pdc_code;id_nl_pdc_bio_id;id_nl_pdc_slug;id_de_manow;id_de_parliament;id_ch_parliament;id_ie_parliament;id_uk_scotparl;id_no_storting;id_ca_parlinfo;id_us_bioguide;id_us_icpsr;wikidata_id;last_name;first_name;other_name;gender;birth_date;death_date;birth_place_raw;citizenship_canton;hometown_raw;title_raw;military_raw;initials;twitter_screen_name;twitter_id;;;;PolCa-PartyWhenEnteredParliament;PolCa-nonpoliticalprepar;PolCa-politicalprepar;ohmura-career-type;ohmura-mandate
CH_Aerni_Andreas_1984;;;;;;;;;;;;;;;;Aerni;Andreas;;m;1984;;;;;;;;;;;;;;;;;
CH_Aerni_Emil_1940;;;;;;;;;;;;;;;;Aerni;Emil;;m;1940;;;;;;;;;;;;;;;;;
CH_Aerni_Fritz_1900;;;;;;;;;;;;;;;;Aerni;Fritz;;;1900;;;;;;;;;;;;;;;;;
CH_Aerni_Hans_1938;;;;;;;;;;;;;;;;Aerni;Hans-Rudolf;;m;1938;;;;;;;;;;;;;;;;;
CH_Aerni_Rene_1944;;;;;;;;;;;;;;;;Aerni;Rene;;m;1944;;;;;;;;;;;;;;;;;
CH_Aerni_Rudolf_1942;;;;;;;;;;;;;;;;Aerni;Rudolf;;m;1942;;;;;;;;;;;;;;;;;
CH_Aerni_Willy_1903;;;;;;;;;;;;;;;;Aerni;Willy;;;1903;;;;;;;;;;;;;;;;;
CH_Aeschbach_Adolf_1888;;;;;;;;1372;;;;;;;;Aeschbach;Adolf;NA;m;08oct1888;19mar1969;Burg;AG;Burg (AG);NA;NA;;;;;;;;;;;
CH_Aeschbach_Hans_1903;;;;;;;;;;;;;;;;Aeschbach;Hans;NA;NA;1903;;;;;;;;;;;;;;;;;
CH_Aeschbach_Karl_1918;;;;;;;;;;;;;;;;Aeschbach;Karl;;;1918;;;;;;;;;;;;;;;;;
CH_Aeschbach_Karl_1935;;;;;;;;;;;;;;;;Aeschbach;Karl;;m;1935;;;;;;;;;;;;;;;;;
CH_Aeschbach_Kurt_1942;;;;;;;;;;;;;;;;Aeschbach;Kurt;;m;1942;;;;;;;;;;;;;;;;;
CH_Aeschbach_Maria_1952;;;;;;;;;;;;;;;;Aeschbach;Maria;;;1952;;;;;;;;;;;;;;;;;
CH_Aeschbach_Paula_1922;;;;;;;;;;;;;;;;Aeschbach;Paula;;f;1922;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Adolf_1913;;;;;;;;;;;;;;;;Aeschbacher;Adolf;;;1913;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Armin_1952;;;;;;;;;;;;;;;;Aeschbacher;Armin;;m;1952;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Hans_1926;;;;;;;;;;;;;;;;Aeschbacher;Hans;;m;1926;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Hans_1953;;;;;;;;;;;;;;;;Aeschbacher;Hans;;m;1953;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Karl_1911;;;;;;;;;;;;;;;;Aeschbacher;Karl;NA;NA;1911;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Michael_1993;;;;;;;;;;;;;;;;Aeschbacher;Michael;;m;1993;;;;;;;;;;;;;;;;;
CH_Aeschbacher_Ruedi_1941;;;;;;;;449;;;;;;;;Aeschbacher;Ruedi;Rudolf;m;15sep1941;NA;St. Gallen (SG);"ZH; BE";"Zuerich (ZH); Trachselwald (BE)";Dr. iur.;Major;;;;;;;;;;;
CH_Aeschbacher_Yves_1980;;;;;;;;;;;;;;;;Aeschbacher;Yves;;m;1980;;;;;;;;;;;;;;;;;
CH_Aeschi_Thomas_1979;;;;;;;;4053;;;;;;;;Aeschi;Thomas;NA;m;13jan1979;NA;Zug (ZG);"SO; ZG; BS";"Himmelried (SO); Baar (ZG); Basel (BS)";NA;Oberleutnant;;thomas_aeschi;731908201592045568;;;;;;;;
CH_Aeschlimann_Christian_1893;;;;;;;;;;;;;;;;Aeschlimann;Christian;NA;NA;1893;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Fritz_1916;;;;;;;;;;;;;;;;Aeschlimann;Fritz;;m;1916;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Gottlieb_1947;;;;;;;;;;;;;;;;Aeschlimann;Gottlieb;;m;1947;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Hans_1927;;;;;;;;;;;;;;;;Aeschlimann;Hans;;m;1927;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Juerg_1926;;;;;;;;;;;;;;;;Aeschlimann;Juerg;;m;1926;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Marcel_1957;;;;;;;;;;;;;;;;Aeschlimann;Marcel;;m;1957;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Martin_1966;;;;;;;;;;;;;;;;Aeschlimann;Martin;;m;1966;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Matthias_1972;;;;;;;;;;;;;;;;Aeschlimann;Matthias;;m;1972;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Roger_1955;;;;;;;;;;;;;;;;Aeschlimann;Roger;;m;1955;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Roland_1957;;;;;;;;;;;;;;;;Aeschlimann;Roland;;m;1957;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Tobias_1988;;;;;;;;;;;;;;;;Aeschlimann;Tobias;;m;1988;;;;;;;;;;;;;;;;;
CH_Aeschlimann_Ulrich_1948;;;;;;;;;;;;;;;;Aeschlimann;Ulrich;;m;1948;;;;;;;;;;;;;;;;;
CH_Affeltranger_Max_1914;;;;;;;;;;;;;;;;Affeltranger;Max;;;1914;;;;;;;;;;;;;;;;;
CH_Affentranger_Thomas_1974;;;;;;NA;;;;;;;;;;Affentranger;Thomas;;;1974;;;;;;;;;;;;;;;;;
CH_Affolter_Alfred_1941;;;;;;;;648;;;;;;;;Affolter;Alfred;NA;m;24may1941;NA;Zuerich;BE;Leuzigen (BE);NA;NA;;;;;;;;;;;
CH_Affolter_Cornelia_1971;;;;;;;;;;;;;;;;Affolter;Cornelia;;f;1971;;;;;;;;;;;;;;;;;
CH_Affolter_Hans_1914;;;;;;;;;;;;;;;;Affolter;Hans;;m;1914;;;;;;;;;;;;;;;;;
CH_Affolter_Joelle_1985;;;;;;;;;;;;;;;;Affolter;Joelle-Sara;;f;1985;;;;;;;;;;;;;;;;;
CH_Affolter_Johann_1906;;;;;;;;;;;;;;;;Affolter;Johann;;;1906;;;;;;;;;;;;;;;;;
CH_Affolter_Kurt_1949;;;;;;;;;;;;;;;;Affolter;Kurt;;m;1949;;;;;;;;;;;;;;;;;
CH_Affolter_Kurt_1956;;;;;;;;;;;;;;;;Affolter;Kurt;;m;1956;;;;;;;;;;;;;;;;;
CH_Affolter_Marc_1952;;;;;;;;;;;;;;;;Affolter;Marc-Alain;;m;1952;;;;;;;;;;;;;;;;;
CH_Affolter_Max_1923;;;;;;;;777;;;;;;;;Affolter;Max;NA;m;30dec1923;08mar1991;Bern;"SO; SO";"Gerlafingen (SO); Olten (SO)";Dr. iur.;NA;;;;;;;;;;;
CH_Affolter_Paul_1923;;;;;;;;;;;;;;;;Affolter;Paul;;m;1923;;;;;;;;;;;;;;;;;
CH_Affolter_Sara_1987;;;;;;;;;;;;;;;;Affolter-Meyer;Sara-Debora;;f;1987;;;;;;;;;;;;;;;;;
CH_Affolter_Stephanie_1969;;;;;;;;;;;;;;;;Affolter;Stephanie;;f;1969;;;;;;;;;;;;;;;;;
CH_Affolter_Sylvain_1953;;;;;;;;;;;;;;;;Affolter;Sylvain;;m;1953;;;;;;;;;;;;;;;;;
CH_Affolter_Walter_1952;;;;;;;;;;;;;;;;Affolter;Walter;;m;1952;;;;;;;;;;;;;;;;;
CH_Affolter_Werner_1901;;;;;;;;;;;;;;;;Affolter;Werner;NA;NA;1901;;;;;;;;;;;;;;;;;
CH_Affolter_Xaver_1901;;;;;;;;;;;;;;;;Affolter;Xaver;NA;NA;1901;;;;;;;;;;;;;;;;;
CH_Agassis_Alfred_1887;;;;;;;;;;;;;;;;Agassis;Alfred;NA;NA;1887;;;;;;;;;;;;;;;;;
CH_Agassis_Rene_1921;;;;;;;;;;;;;;;;Agassis;Rene;NA;m;1921;;;;;;;;;;;;;;;;;
CH_Agbuga_Metin_1955;;;;;;;;;;;;;;;;Agbuga;Metin;;m;1955;;;;;;;;;;;;;;;;;
CH_Agel_Marie_1933;;;;;;;;;;;;;;;;Agel;Marie-Louise;;f;1933;;;;;;;;;;;;;;;;;
CH_Aglamaz_Haci_1952;;;;;;;;;;;;;;;;Aglamaz;Haci-Memet;;m;1952;;;;;;;;;;;;;;;;;
CH_Agnolazza_Aaron_1990;;;;;;;;;;;;;;;;Agnolazza;Aaron;;m;1990;;;;;;;;;;;;;;;;;
CH_Agostinetti_Emilio_1912;;;;;;;;1376;;;;;;;;Agostinetti;Emilio-Emilio;NA;m;27feb1912;04aug1983;Bellinzona;TI;Gerra (Gambarogno) (TI);NA;NA;;;;;;;;;;;
CH_Agoues_Orrin_1968;;;;;;;;;;;;;;;;Agoues;Orrin;;m;1968;;;;;;;;;;;;;;;;;
CH_Aguet_Pierre_1938;;;;;;;;1;;;;;;;;Aguet;Pierre;NA;m;02mar1938;NA;Pompaples (VD);"VD; VD";"Sullens (VD); Lutry (VD)";NA;Fourier;;;;;;;;;;;
CH_Aguilera_Alfonso_1985;;;;;;;;;;;;;;;;Aguilera;Alfonso;;m;1985;;;;;;;;;;;;;;;;;
CH_Aguilera_Marianne_1951;;;;;;;;;;;;;;;;Aguilera-Friedli;Marianne;;f;1951;;;;;;;;;;;;;;;;;
CH_Agustoni_Carla_1940;;;;;;;;;;;;;;;;Agustoni;Carla;;f;1940;;;;;;;;;;;;;;;;;
CH_Agustoni_Mario_1902;;;;;;;;1377;;;;;;;;Agustoni;Mario;NA;m;03jan1902;28oct1982;Mailand;TI;Monte (TI);Dre. in legge;NA;;;;;;;;;;;
CH_Agustoni_Roland_1955;;;;;;NA;;;;;;;;;;Agustoni;Roland;;;1955;;;;;;;;;;;;;;;;;
CH_Aicher_Konrad_1947;;;;;;;;;;;;;;;;Aicher;Konrad;;m;1947;;;;;;;;;;;;;;;;;
CH_Aicher_Peter_1950;;;;;;;;;;;;;;;;Aicher;Peter;;m;1950;;;;;;;;;;;;;;;;;
CH_Aisslinger_Barry_1909;;;;;;;;;;;;;;;;Aisslinger;Barry-Ernst;NA;NA;1909;;;;;;;;;;;;;;;;;
CH_Aisslinger_Peter_1951;;;;;;;;;;;;;;;;Aisslinger;Peter;;m;1951;;;;;;;;;;;;;;;;;
CH_Ait_Nabil_1953;;;;;;;;;;;;;;;;Ait-Mokhtar;Nabil;;m;1953;;;;;;;;;;;;;;;;;
CH_Akdoganbulut_Cenk_1988;;;;;;;;;;;;;;;;Akdoganbulut;Cenk;;m;1988;;;;;;;;;;;;;;;;;
CH_Akeret_Erwin_1915;;;;;;;;649;;;;;;;;Akeret;Erwin;NA;m;08jan1915;12sep1987;NA;"ZH; AG";"Andelfingen (ZH); Nussbaumen (AG)";Dr. iur.;NA;;;;;;;;;;;
CH_Akeret_Walter_1947;;;;;;;;;;;;;;;;Akeret;Walter;;m;1947;;;;;;;;;;;;;;;;;
CH_Akermann_Simone_1983;;;;;;;;;;;;;;;;Akermann;Simone;;f;1983;;;;;;;;;;;;;;;;;
CH_Akert_Konrad_1919;;;;;;;;;;;;;;;;Akert;Konrad;;m;1919;;;;;;;;;;;;;;;;;
CH_Akkaya_Ozan_1979;;;;;;;;;;;;;;;;Akkaya;Ozan;;m;1979;;;;;;;;;;;;;;;;;
CH_Aksin_Seydi_1967;;;;;;;;;;;;;;;;Aksin;Seydi;;m;1967;;;;;;;;;;;;;;;;;
CH_Akyol_Burak_1986;;;;;;NA;;;;;;;;;;Akyol;Burak;;;1986;;;;;;;;;;;;;;;;;
CH_Akyol_Ezgi_1986;;;;;;;;;;;;;;;;Akyol;Ezgi;;f;1986;;;;;;;;;;;;;;;;;
CH_Akyol_Mehmet_1959;;;;;;;;;;;;;;;;Akyol;Mehmet;;m;1959;;;;;;;;;;;;;;;;;
CH_Alabay_Behram_1968;;;;;;;;;;;;;;;;Alabay;Behram;;m;1968;;;;;;;;;;;;;;;;;
CH_Alaoui_Salma_1986;;;;;;;;;;;;;;;;Alaoui;Salma;;f;1986;;;;;;;;;;;;;;;;;
CH_Alban_Liane_1944;;;;;;;;;;;;;;;;Alban;Liane;;f;1944;;;;;;;;;;;;;;;;;
CH_Albanesi_Liliane_1936;;;;;;;;;;;;;;;;Albanesi;Liliane;;f;1936;;;;;;;;;;;;;;;;;
CH_Alber_Denis_1955;;;;;;;;;;;;;;;;Alber;Denis;;m;1955;;;;;;;;;;;;;;;;;
CH_Albert_Thomas_1980;;;;;;;;;;;;;;;;Albert;Thomas-G;;m;1980;;;;;;;;;;;;;;;;;
CH_Alberti_Marina_1951;;;;;;;;;;;;;;;;Alberti;Marina;;f;1951;;;;;;;;;;;;;;;;;
CH_Albertin_Daniel_1971;;;;;;;;;;;;;;;;Albertin;Daniel;;m;1971;;;;;;;;;;;;;;;;;
CH_Albertin_Ismael_1981;;;;;;;;;;;;;;;;Albertin;Ismael;;m;1981;;;;;;;;;;;;;;;;;
CH_Albertin_Jean_1964;;;;;;;;;;;;;;;;Albertin;Jean-Claude;;m;1964;;;;;;;;;;;;;;;;;
CH_Albertin_Luca_1983;;;;;;;;;;;;;;;;Albertin;Luca;;m;1983;;;;;;;;;;;;;;;;;
CH_Albertini_Giovanni_1986;;;;;;;;;;;;;;;;Albertini;Giovanni;;m;1986;;;;;;;;;;;;;;;;;
CH_Albeverio_Mielikki_1973;;;;;;;;;;;;;;;;Albeverio;Mielikki;;f;1973;;;;;;;;;;;;;;;;;
CH_Albietz_Daniel_1971;;;;;;;;;;;;;;;;Albietz;Daniel;;m;1971;;;;;;;;;;;;;;;;;
CH_Albiez_Susanne_1980;;;;;;NA;;;;;;;;;;Albiez;Susanne;;;1980;;;;;;;;;;;;;;;;;
CH_Albig_Thomas_1956;;;;;;;;;;;;;;;;Albig;Thomas;;m;1956;;;;;;;;;;;;;;;;;
CH_Albisetti_Maurizio_1962;;;;;;;;;;;;;;;;Albisetti;Maurizio;;m;1962;;;;;;;;;;;;;;;;;
CH_Albisser_Fridolin_1906;;;;;;;;;;;;;;;;Albisser;Fridolin;;;1906;;;;;;;;;;;;;;;;;
CH_Albisser_Hugo_1960;;;;;;;;;;;;;;;;Albisser;Hugo;;m;1960;;;;;;;;;;;;;;;;;
CH_Albisser_Josef_1908;;;;;;;;;;;;;;;;Albisser;Josef;;;1908;;;;;;;;;;;;;;;;;
CH_Albonico_Rolf_1918;;;;;;;;;;;;;;;;Albonico;Rolf;;m;1918;;;;;;;;;;;;;;;;;
CH_Albrecht_Andreas_1968;;;;;;;;;;;;;;;;Albrecht;Andreas;;m;1968;;;;;;;;;;;;;;;;;
CH_Albrecht_August_1907;;;;;;;;1379;;;;;;;;Albrecht;August;NA;m;16nov1907;12apr1988;Romanshorn;SG;Mels (SG);EL-Ing.;NA;;;;;;;;;;;
CH_Albrecht_Daniel_1976;;;;;;;;;;;;;;;;Albrecht;Daniel;;m;1976;;;;;;;;;;;;;;;;;
CH_Albrecht_Hans_1909;;;;;;;;1381;;;;;;;;Albrecht;Hans;NA;m;02oct1909;20oct1995;NA;SG;Mels (SG);NA;NA;;;;;;;;;;;
CH_Albrecht_Hans_1917;;;;;;;;;;;;;;;;Albrecht;Hans;;m;1917;;;;;;;;;;;;;;;;;
CH_Albrecht_Luigi_1889;;;;;;;;1383;;;;;;;;Albrecht;Luigi;NA;m;24oct1889;24jan1955;Rom;"GR; VS";"Somvix (GR); Lax (VS)";Dr. iur.;NA;;;;;;;;;;;
CH_Albrecht_Marlene_1988;;;;;;;;;;;;;;;;Albrecht;Marlene;;f;1988;;;;;;;;;;;;;;;;;
CH_Albrecht_Philipp_1992;;;;;;;;;;;;;;;;Albrecht;Philipp;;m;1992;;;;;;;;;;;;;;;;;
CH_Albrecht_Roman_1983;;;;;;NA;;;;;;;;;;Albrecht;Roman;;;1983;;;;;;;;;;;;;;;;;
CH_Albrecht_Susanne_1961;;;;;;;;;;;;;;;;Albrecht;Susanne;;f;1961;;;;;;;;;;;;;;;;;
CH_Albrecht_Verena_1953;;;;;;;;;;;;;;;;Albrecht;Verena-Ruth;;f;1953;;;;;;;;;;;;;;;;;
CH_Alder_Claudia_1985;;;;;;;;;;;;;;;;Alder;Claudia;;f;1985;;;;;;;;;;;;;;;;;
CH_Alder_Claudius_1938;;;;;;;;650;;;;;;;;Alder;Claudius;NA;m;28mar1938;NA;Basel;"AR; BL";"Schoenengrund (AR); Ziefen (BL)";Dr. iur.;NA;;;;;;;;;;;
CH_Alder_Debora_1985;;;;;;;;;;;;;;;;Alder-Gasser;Debora;;f;1985;;;;;;;;;;;;;;;;;
CH_Alder_Dominik_1977;;;;;;;;;;;;;;;;Alder;Dominik;;m;1977;;;;;;;;;;;;;;;;;
CH_Alder_Fredi_1943;;;;;;;;300;;;;;;;;Alder;Fredi;NA;m;14apr1943;NC;Winterthur (ZH);ZH;Urnaesch (AR) und Winterthur (ZH);NA;NA;;;;;;;;;;;
CH_Alder_Hans_1900;;;;;;;;;;;;;;;;Alder;Hans;;;1900;;;;;;;;;;;;;;;;;
CH_Alder_Hans_1922;;;;;;;;;;;;;;;;Alder;Hans;;m;10may1922;08feb1982;Herisau;;;;;;;;;;;;;;;
CH_Alder_Janis_1995;;;;;;;;;;;;;;;;Alder;Janis;;m;1995;;;;;;;;;;;;;;;;;
CH_Alder_Judith_1967;;;;;;;;;;;;;;;;Alder-Schaefli;Judith;;f;1967;;;;;;;;;;;;;;;;;
CH_Alder_Katharina_1984;;;;;;;;;;;;;;;;Alder;Katharina;;f;1984;;;;;;;;;;;;;;;;;
CH_Alder_Markus_1970;;;;;;;;;;;;;;;;Alder;Markus;;m;1970;;;;;;;;;;;;;;;;;
CH_Alder_Murat_1981;;;;;;;;;;;;;;;;Alder;Murat-Julian;;m;1981;;;;;;;;;;;;;;;;;
CH_Alder_Raphael_1983;;;;;;;;;;;;;;;;Alder;Raphael;;m;1983;;;;;;;;;;;;;;;;;
CH_Alder_Ronald_1969;;;;;;;;;;;;;;;;Alder;Ronald;;m;1969;;;;;;;;;;;;;;;;;
CH_Aleksic_Mirjana_1981;;;;;;;;;;;;;;;;Aleksic;Mirjana;;f;1981;;;;;;;;;;;;;;;;;
CH_Alfandari_Fabienne_1954;;;;;;;;;;;;;;;;Alfandari;Fabienne;;f;1954;;;;;;;;;;;;;;;;;
CH_Alfirev_Charlotte_1950;;;;;;;;;;;;;;;;Alfirev-Bieri;Charlotte;;f;1950;;;;;;;;;;;;;;;;;
CH_Alge_Robert_1915;;;;;;;;;;;;;;;;Alge;Robert;NA;NA;1915;;;;;;;;;;;;;;;;;
CH_Ali_Amir_1980;;;;;;;;;;;;;;;;Ali;Amir;;m;1980;;;;;;;;Amira_M_Ali;934029228886065152;;;;;;;;
CH_Alibrandi_Marcel_1915;;;;;;;;;;;;;;;;Alibrandi;Marcel;;m;1915;;;;;;;;;;;;;;;;;
CH_Aliesch_Christian_1950;;;;;;;;;;;;;;;;Aliesch;Christian;;m;1950;;;;;;;;;;;;;;;;;
CH_Aliesch_Christian_1953;;;;;;;;;;;;;;;;Aliesch;Christian;;m;1953;;;;;;;;;;;;;;;;;
CH_Aliesch_Peter_1946;;;;;;;;714;;;;;;;;Aliesch;Peter;NA;m;26nov1946;NC;Chur;"GR; GR";"Fanas (GR); Chur (GR)";Dipl. Naturwissenschafter. Dr. phil. II;NA;;;;;;;;;;;
CH_Alig_Jonas_1985;;;;;;;;;;;;;;;;Alig;Jonas;;m;1985;;;;;;;;;;;;;;;;;
CH_Alig_Marcus_1967;;;;;;;;;;;;;;;;Alig;Marcus;;m;1967;;;;;;;;;;;;;;;;;
CH_Alisbach_Walter_1908;;;;;;;;;;;;;;;;Alisbach;Walter;;m;1908;;;;;;;;;;;;;;;;;
CH_Aliti_Zana_1976;;;;;;;;;;;;;;;;Aliti;Zana;;f;1976;;;;;;;;;;;;;;;;;
CH_Allamand_Ruth_1956;;;;;;;;;;;;;;;;Allamand-Mattmann;Ruth;;f;1956;;;;;;;;;;;;;;;;;
CH_Allard_Sebastien_1971;;;;;;;;;;;;;;;;Allard;Sebastien;;m;1971;;;;;;;;;;;;;;;;;
CH_Allaz_Dimitri_1996;;;;;;;;;;;;;;;;Allaz;Dimitri;;m;1996;;;;;;;;;;;;;;;;;
CH_Allaz_Michel_1956;;;;;;;;;;;;;;;;Allaz;Michel;;m;1956;;;;;;;;;;;;;;;;;
CH_Allemann_Evi_1978;;;;;;;;1131;;;;;;;;Allemann;Evi;NA;f;16jul1978;NA;Bern (BE);"BE; SO";"Koeniz (BE); Welschenrohr (SO)";lic. iur.;NA;;eviallemann;217706717;;;;;;;;
CH_Allemann_Jakob_1902;;;;;;;;;;;;;;;;Allemann;Jakob;NA;NA;1902;;;;;;;;;;;;;;;;;
CH_Allemann_Jean_1959;;;;;;;;;;;;;;;;Allemann;Jean-Luc;;m;1959;;;;;;;;;;;;;;;;;
CH_Allemann_Remy_1932;;;;;;;;;;;;;;;;Allemann;Remy;;m;1932;;;;;;;;;;;;;;;;;
CH_Allemann_Richard_1927;;;;;;;;;;;;;;;;Allemann;Richard;;m;1927;;;;;;;;;;;;;;;;;
CH_Allemann_Urs_1941;;;;;;;;;;;;;;;;Allemann;Urs;;m;1941;;;;;;;;;;;;;;;;;
CH_Allemann_Urs_1960;;;;;;;;;;;;;;;;Allemann;Urs;;m;1960;;;;;;;;;;;;;;;;;
CH_Allemann_Werner_1902;;;;;;;;1385;;;;;;;;Allemann;Werner;NA;m;25jul1902;23aug1972;NA;BE;Farnern (BE);NA;NA;;;;;;;;;;;
CH_Allenbach_Theo_1921;;;;;;;;;;;;;;;;Allenbach;Theo;NA;m;1921;;;;;;;;;;;;;;;;;
CH_Allenspach_Heinz_1928;;;;;;;;2;;;;;;;;Allenspach;Heinz;NA;m;22feb1928;NA;St. Gallen;"TG; ZH";"Kreuzlingen (TG); Faellanden (ZH)";Lie. oec.;NA;;;;;;;;;;;
CH_Allet_Jacques_1933;;;;;;;;;;;;;;;;Allet;Jacques;;m;1933;;;;;;;;;;;;;;;;;
CH_Alleyn_Christian_1961;;;;;;;;;;;;;;;;Alleyn;Christian;;m;1961;;;;;;;;;;;;;;;;;
CH_Allgaier_Deborah_1986;;;;;;;;;;;;;;;;Allgaier;Deborah;;f;1986;;;;;;;;;;;;;;;;;
CH_Allgoewer_Lucy_1947;;;;;;;;;;;;;;;;Allgoewer-Kirberg;Lucy-Gloria;;f;1947;;;;;;;;;;;;;;;;;
CH_Allgoewer_Walter_1912;;;;;;;;1387;;;;;;;;Allgoewer;Walter;NA;m;18aug1912;16apr1980;St. Gallen;SG;"St. Gallen (SG); Basel-Stadt (BS)";Dr. phil.;NA;;;;;;;;;;;
CH_Allgoewer_Werner_1879;;;;;;;;1388;;;;;;;;Allgoewer;Werner;NA;m;24mar1879;21feb1966;St. Gallen;"SG; LU";"St. Gallen (SG); Luzern (LU)";NA;NA;;;;;;;;;;;
CH_Allimann_Olivier_9999;;;;;;;;;;;;;;;;Allimann;Olivier;;m;NA;;;;;;;;;;;;;;;;;
CH_Alt_Hermann_1910;;;;;;;;;;;;;;;;Alt;Hermann;NA;NA;1910;;;;;;;;;;;;;;;;;
CH_Altenbach_Verena_1930;;;;;;;;;;;;;;;;Altenbach;Verena;;f;1930;;;;;;;;;;;;;;;;;
CH_Altenburger_Franz_1926;;;;;;;;;;;;;;;;Altenburger;Franz;;m;1926;;;;;;;;;;;;;;;;;
CH_Altenburger_Kurt_1958;;;;;;;;;;;;;;;;Altenburger;Kurt;;m;1958;;;;;;;;;;;;;;;;;
CH_Altenburger_Ludwig_1951;;;;;;;;;;;;;;;;Altenburger;Ludwig;;m;1951;;;;;;;;;;;;;;;;;
CH_Altenburger_Theres_1942;;;;;;;;;;;;;;;;Altenburger;Theres;;f;1942;;;;;;;;;;;;;;;;;
CH_Altenburger_Thomas_1973;;;;;;;;;;;;;;;;Altenburger;Thomas;;m;1973;;;;;;;;;;;;;;;;;
CH_Altermatt_Bernhard_1977;;;;;;;;;;;;;;;;Altermatt;Bernhard;;m;1977;;;;;;;;;;;;;;;;;
CH_Altermatt_Daniel_1955;;;;;;;;;;;;;;;;Altermatt;Daniel;;m;1955;;;;;;;;;;;;;;;;;
CH_Althaus_Barbara_1982;;;;;;;;;;;;;;;;Althaus;Barbara;;f;1982;;;;;;;;;;;;;;;;;
CH_Althaus_Friedrich_1894;;;;;;;;;;;;;;;;Althaus;Friedrich;;;1894;;;;;;;;;;;;;;;;;
CH_Althaus_Fritz_1894;;;;;;;;;;;;;;;;Althaus;Fritz;NA;NA;1894;;;;;;;;;;;;;;;;;
CH_Althaus_Hans_1914;;;;;;;;;;;;;;;;Althaus;Hans;;m;1914;;;;;;;;;;;;;;;;;
CH_Althaus_Hans_1915;;;;;;;;;;;;;;;;Althaus;Hans;;;1915;;;;;;;;;;;;;;;;;
CH_Althaus_Martina_1986;;;;;;;;;;;;;;;;Althaus;Martina;;f;1986;;;;;;;;;;;;;;;;;
CH_Althaus_Rene_1922;;;;;;;;;;;;;;;;Althaus;Rene;;m;1922;;;;;;;;;;;;;;;;;
CH_Althaus_Thomas_1983;;;;;;;;;;;;;;;;Althaus;Thomas;;m;1983;;;;;;;;;;;;;;;;;
CH_Alther_Eduard_1915;;;;;;;;;;;;;;;;Alther;Eduard;NA;m;1915;;;;;;;;;;;;;;;;;
CH_Alther_Rudolf_1942;;;;;;;;;;;;;;;;Alther;Rudolf;;m;1942;;;;;;;;;;;;;;;;;
CH_Altherr_Bruno_1953;;;;;;;;;;;;;;;;Altherr;Bruno;;m;1953;;;;;;;;;;;;;;;;;
CH_Altherr_Hans_1926;;;;;;;;;;;;;;;;Altherr;Hans;;;1926;;;;;;;;;;;;;;;;;
CH_Altherr_Hans_1950;;;;;;;;1256;;;;;;;;Altherr;Hans;NA;m;29apr1950;NC;St. Gallen (SG);AR;Trogen (AR);Dr. iur.;NA;;;;;;;;;;;
CH_Altorfer_Christa_1969;;;;;;;;;;;;;;;;Altorfer;Christa;;f;1969;;;;;;;;;;;;;;;;;
CH_Altorfer_Gertrud_1931;;;;;;;;;;;;;;;;Altorfer;Gertrud;;f;1931;;;;;;;;;;;;;;;;;
CH_Altorfer_Mirjam_1959;;;;;;;;;;;;;;;;Altorfer;Mirjam;;f;1959;;;;;;;;;;;;;;;;;
CH_Altorfer_Rebecca_1987;;;;;;;;;;;;;;;;Altorfer-Lindegger;Rebecca;;f;1987;;;;;;;;;;;;;;;;;
CH_Altorfer_Regine_1953;;;;;;;;;;;;;;;;Altorfer;Regine;;f;1953;;;;;;;;;;;;;;;;;
CH_Altorfer_Rolf_1952;;;;;;;;;;;;;;;;Altorfer;Rolf;;m;1952;;;;;;;;;;;;;;;;;
CH_Altorfer_Sandra_1959;;;;;;;;;;;;;;;;Altorfer-Schmid;Sandra;;f;1959;;;;;;;;;;;;;;;;;
CH_Altorfer_Ueli_1985;;;;;;;;;;;;;;;;Altorfer;Ueli;;m;1985;;;;;;;;;;;;;;;;;
CH_Altuncevahir_Halit_1946;;;;;;;;;;;;;;;;Altuncevahir;Halit;;m;1946;;;;;;;;;;;;;;;;;
CH_Altwegg_Hans_1908;;;;;;;;;;;;;;;;Altwegg;Hans;NA;NA;1908;;;;;;;;;;;;;;;;;
CH_Altwegg_Hans_1918;;;;;;;;;;;;;;;;Altwegg;Hans;;;1918;;;;;;;;;;;;;;;;;
